Bandit,Reward,Algorithm
2,1.9560665398992167,EpsilonGreedy
2,3.21860852815564,EpsilonGreedy
2,1.6068289061184284,EpsilonGreedy
2,2.844695220477448,EpsilonGreedy
2,2.5999814659437672,EpsilonGreedy
2,0.8553290567807519,EpsilonGreedy
2,2.7086535491348838,EpsilonGreedy
2,3.707556518354955,EpsilonGreedy
2,3.3450411474571187,EpsilonGreedy
2,3.499840103213881,EpsilonGreedy
2,3.0547652744557903,EpsilonGreedy
2,3.209094644413524,EpsilonGreedy
2,1.5293267090619855,EpsilonGreedy
2,3.2231981801357343,EpsilonGreedy
2,3.6340573511237877,EpsilonGreedy
2,3.9389444698918754,EpsilonGreedy
2,3.779881314077098,EpsilonGreedy
2,0.9025262669186671,EpsilonGreedy
2,2.177000821338536,EpsilonGreedy
2,2.1338878441262223,EpsilonGreedy
2,2.7353251321447645,EpsilonGreedy
2,2.39211715615784,EpsilonGreedy
2,3.1298597773620456,EpsilonGreedy
2,3.1548203038295335,EpsilonGreedy
2,1.9203941393465949,EpsilonGreedy
2,4.052655747939848,EpsilonGreedy
2,0.39289334664404674,EpsilonGreedy
2,5.3537543655615565,EpsilonGreedy
2,1.532845710814241,EpsilonGreedy
2,3.556372053204494,EpsilonGreedy
2,3.7518452781493887,EpsilonGreedy
2,1.8345343237299068,EpsilonGreedy
2,2.5415356736259334,EpsilonGreedy
2,3.724335525533102,EpsilonGreedy
2,3.7663141019338378,EpsilonGreedy
2,1.5984819190263726,EpsilonGreedy
2,2.0549324659715027,EpsilonGreedy
2,3.9242452403002637,EpsilonGreedy
2,3.8342788919105004,EpsilonGreedy
2,2.826269854313921,EpsilonGreedy
2,3.9470683962671735,EpsilonGreedy
2,4.058683202365638,EpsilonGreedy
2,4.453281445816826,EpsilonGreedy
2,3.002834068919692,EpsilonGreedy
2,4.774849228095629,EpsilonGreedy
2,1.1191360217550428,EpsilonGreedy
2,2.638177764360626,EpsilonGreedy
2,3.494377084873101,EpsilonGreedy
2,2.520736084573711,EpsilonGreedy
2,2.6599743390454695,EpsilonGreedy
2,2.645767201534002,EpsilonGreedy
2,3.200101809334014,EpsilonGreedy
2,1.9050363746553933,EpsilonGreedy
2,3.1791829683247514,EpsilonGreedy
2,3.433869346814723,EpsilonGreedy
2,2.8339941111109894,EpsilonGreedy
2,3.2314422836040504,EpsilonGreedy
2,3.959520827136326,EpsilonGreedy
2,0.30562670279062054,EpsilonGreedy
2,2.6809387456094895,EpsilonGreedy
2,0.798397352941338,EpsilonGreedy
2,2.033313476845703,EpsilonGreedy
2,4.573806768314442,EpsilonGreedy
2,3.7359920613982847,EpsilonGreedy
2,3.5344989927364265,EpsilonGreedy
2,2.9824987424149647,EpsilonGreedy
2,3.074899552304512,EpsilonGreedy
2,3.994968808320973,EpsilonGreedy
2,1.6138924516246793,EpsilonGreedy
2,3.5989431978563085,EpsilonGreedy
2,3.586138621156074,EpsilonGreedy
2,2.498058979624798,EpsilonGreedy
2,3.554529299148535,EpsilonGreedy
2,3.7641313017717586,EpsilonGreedy
2,3.0529581740915543,EpsilonGreedy
2,2.8999939592949837,EpsilonGreedy
2,3.890313767617756,EpsilonGreedy
2,4.930636882338435,EpsilonGreedy
2,3.6364606328344298,EpsilonGreedy
2,3.196585169687563,EpsilonGreedy
2,2.122392380736698,EpsilonGreedy
2,3.346961793841167,EpsilonGreedy
2,1.812196418732559,EpsilonGreedy
2,3.2121232553223273,EpsilonGreedy
2,3.4743160832714106,EpsilonGreedy
2,3.919977138197363,EpsilonGreedy
2,2.3151201729084647,EpsilonGreedy
2,3.1901863783528484,EpsilonGreedy
2,3.2888403679136156,EpsilonGreedy
2,4.395692690378073,EpsilonGreedy
2,4.987372927560394,EpsilonGreedy
2,2.499855393547411,EpsilonGreedy
2,4.60006641094852,EpsilonGreedy
2,1.731477477077773,EpsilonGreedy
2,3.1970934064155743,EpsilonGreedy
2,2.6865936112672655,EpsilonGreedy
2,2.4976182479596654,EpsilonGreedy
2,3.3977945269526235,EpsilonGreedy
2,2.2002749111233557,EpsilonGreedy
2,1.9208998850756116,EpsilonGreedy
2,4.447464542570484,EpsilonGreedy
2,2.1215972263722893,EpsilonGreedy
2,1.8300065250750392,EpsilonGreedy
2,2.5176879451127925,EpsilonGreedy
2,3.8902573222176158,EpsilonGreedy
2,3.5316878985520646,EpsilonGreedy
2,1.0634713424390076,EpsilonGreedy
2,4.111049649094832,EpsilonGreedy
2,2.225738032460246,EpsilonGreedy
2,2.843890104153549,EpsilonGreedy
2,2.0596091931381393,EpsilonGreedy
2,2.750994742492018,EpsilonGreedy
2,2.4794952625810027,EpsilonGreedy
2,2.76557561488625,EpsilonGreedy
2,1.895550013679506,EpsilonGreedy
2,2.8033767516067876,EpsilonGreedy
2,1.3881569040141684,EpsilonGreedy
2,2.6959663892333845,EpsilonGreedy
2,4.363404397435424,EpsilonGreedy
2,4.636761408543771,EpsilonGreedy
2,2.6628846600325486,EpsilonGreedy
2,3.6074474968704187,EpsilonGreedy
2,4.537498192178296,EpsilonGreedy
2,2.0585902969523726,EpsilonGreedy
2,2.9820700783113927,EpsilonGreedy
2,1.6067459506705262,EpsilonGreedy
2,3.5677098710344497,EpsilonGreedy
2,4.346521055294719,EpsilonGreedy
2,4.5612275598054435,EpsilonGreedy
2,3.3768436811487246,EpsilonGreedy
2,0.9385660676008016,EpsilonGreedy
2,3.5897373668358226,EpsilonGreedy
2,3.5083028274478387,EpsilonGreedy
2,3.4775793043436507,EpsilonGreedy
2,5.168947889331754,EpsilonGreedy
2,1.4404241600425038,EpsilonGreedy
2,2.2957407093188325,EpsilonGreedy
2,3.3874890057115095,EpsilonGreedy
2,3.5229444119505198,EpsilonGreedy
2,3.407705417979877,EpsilonGreedy
2,4.089070801064268,EpsilonGreedy
2,2.2293529344185385,EpsilonGreedy
2,4.511005604950086,EpsilonGreedy
2,2.779284265264425,EpsilonGreedy
2,3.8362516950577485,EpsilonGreedy
2,1.1866744058287355,EpsilonGreedy
2,0.8519124974713264,EpsilonGreedy
2,2.743212204364162,EpsilonGreedy
2,3.721544228256255,EpsilonGreedy
2,1.2248473922513265,EpsilonGreedy
2,2.9603178506757435,EpsilonGreedy
2,2.769779780281303,EpsilonGreedy
2,1.435904555746817,EpsilonGreedy
2,3.280187490430139,EpsilonGreedy
2,3.270860911262771,EpsilonGreedy
2,2.222815278137959,EpsilonGreedy
2,3.1254141913209468,EpsilonGreedy
2,3.5686367177651803,EpsilonGreedy
2,2.9840815141882238,EpsilonGreedy
2,1.0034578594367924,EpsilonGreedy
2,3.19524325558394,EpsilonGreedy
2,4.048147012090144,EpsilonGreedy
2,3.079814228842377,EpsilonGreedy
2,2.219269284357263,EpsilonGreedy
2,4.182371446220857,EpsilonGreedy
2,3.5176366879777974,EpsilonGreedy
2,2.778954807106541,EpsilonGreedy
2,4.0188587408510745,EpsilonGreedy
2,2.03113413345181,EpsilonGreedy
2,2.4891367061640195,EpsilonGreedy
2,2.348029410602753,EpsilonGreedy
2,2.620590445676534,EpsilonGreedy
2,2.9816853112640644,EpsilonGreedy
2,2.89400792069559,EpsilonGreedy
2,2.644593954222858,EpsilonGreedy
2,4.179911859183042,EpsilonGreedy
2,1.405608233596574,EpsilonGreedy
2,3.042346156307437,EpsilonGreedy
2,1.759789816565144,EpsilonGreedy
2,1.7080895651732715,EpsilonGreedy
2,5.411291340767278,EpsilonGreedy
2,2.862147645621892,EpsilonGreedy
2,5.56237727913895,EpsilonGreedy
2,4.831404200931576,EpsilonGreedy
2,2.468959095574029,EpsilonGreedy
2,2.4732619371816296,EpsilonGreedy
2,2.821152930498711,EpsilonGreedy
2,1.9957758201112281,EpsilonGreedy
2,2.783207524720334,EpsilonGreedy
2,3.609783318708825,EpsilonGreedy
2,2.435066819942077,EpsilonGreedy
2,2.4506443894675973,EpsilonGreedy
2,4.203989127116089,EpsilonGreedy
2,4.005789572622561,EpsilonGreedy
2,3.6796810081035893,EpsilonGreedy
2,2.8129541565692335,EpsilonGreedy
2,2.636667572846794,EpsilonGreedy
2,2.917186911157194,EpsilonGreedy
2,1.6619451911150482,EpsilonGreedy
2,4.219929872813306,EpsilonGreedy
2,3.189481009136124,EpsilonGreedy
2,4.161744278584748,EpsilonGreedy
2,3.331998078949069,EpsilonGreedy
2,3.711764896871918,EpsilonGreedy
2,1.8007257573749467,EpsilonGreedy
2,4.351559243281561,EpsilonGreedy
2,3.756485734036754,EpsilonGreedy
2,3.228198997356206,EpsilonGreedy
2,1.073212593892213,EpsilonGreedy
2,2.7046077980458954,EpsilonGreedy
2,1.293217131620325,EpsilonGreedy
2,3.4079523004355847,EpsilonGreedy
2,3.420050143499263,EpsilonGreedy
2,4.751725218266852,EpsilonGreedy
2,1.6376559458236126,EpsilonGreedy
2,2.0265418352616003,EpsilonGreedy
2,3.1262835844766035,EpsilonGreedy
2,2.139488137122631,EpsilonGreedy
2,2.130696793924558,EpsilonGreedy
2,2.9067395267254565,EpsilonGreedy
2,2.9547319799161578,EpsilonGreedy
2,4.591748442457656,EpsilonGreedy
2,2.306308934665066,EpsilonGreedy
2,4.205358073204411,EpsilonGreedy
2,3.172472594870997,EpsilonGreedy
2,3.7629578877716368,EpsilonGreedy
2,1.565552237230877,EpsilonGreedy
2,3.7161372104793093,EpsilonGreedy
2,3.8797640596456553,EpsilonGreedy
2,3.308786412868133,EpsilonGreedy
2,4.342284439287713,EpsilonGreedy
2,4.052969769669801,EpsilonGreedy
2,1.9080799039310008,EpsilonGreedy
2,1.5228769521720482,EpsilonGreedy
2,2.482753408671611,EpsilonGreedy
2,4.121672051219102,EpsilonGreedy
2,4.073209933232701,EpsilonGreedy
2,3.004113261396057,EpsilonGreedy
2,0.3058787836656762,EpsilonGreedy
2,4.312390955289327,EpsilonGreedy
2,3.584579270445551,EpsilonGreedy
2,3.5303675489376407,EpsilonGreedy
2,2.8418625375529456,EpsilonGreedy
2,4.417439531693457,EpsilonGreedy
2,1.884704206613929,EpsilonGreedy
2,3.335233406128078,EpsilonGreedy
2,4.136672194141891,EpsilonGreedy
2,3.4154322278354683,EpsilonGreedy
2,2.270247068017648,EpsilonGreedy
2,5.0932762564631116,EpsilonGreedy
2,4.054548578414613,EpsilonGreedy
2,2.828798764923023,EpsilonGreedy
2,3.195696603103239,EpsilonGreedy
2,1.8523678908095864,EpsilonGreedy
2,2.376001533692653,EpsilonGreedy
2,3.465870544553256,EpsilonGreedy
2,3.1222068930954987,EpsilonGreedy
2,3.5209243731806827,EpsilonGreedy
2,4.04705163656979,EpsilonGreedy
2,2.130552508301402,EpsilonGreedy
2,3.2653113739023,EpsilonGreedy
2,2.5758205351751027,EpsilonGreedy
2,4.657349423683162,EpsilonGreedy
2,2.8276455296105008,EpsilonGreedy
2,3.6329468153730184,EpsilonGreedy
2,2.6435876480986034,EpsilonGreedy
2,3.6507222543148923,EpsilonGreedy
2,2.858053812377716,EpsilonGreedy
2,4.752300790505414,EpsilonGreedy
2,3.539219782603996,EpsilonGreedy
2,2.166056349205238,EpsilonGreedy
2,3.5905090963595634,EpsilonGreedy
2,1.9628959330386813,EpsilonGreedy
2,0.9247981721316276,EpsilonGreedy
2,2.8669668231719303,EpsilonGreedy
2,1.844912618848719,EpsilonGreedy
2,3.903502074707712,EpsilonGreedy
2,5.257721947534475,EpsilonGreedy
2,3.27271549807872,EpsilonGreedy
2,1.9008914372102996,EpsilonGreedy
2,2.686530836793882,EpsilonGreedy
2,3.193318123195452,EpsilonGreedy
2,1.2916484702601019,EpsilonGreedy
2,2.693702855083388,EpsilonGreedy
2,1.6825873153070792,EpsilonGreedy
2,2.9383545393808688,EpsilonGreedy
2,3.4015937782518586,EpsilonGreedy
2,3.498005275784733,EpsilonGreedy
2,1.811418728183959,EpsilonGreedy
2,3.7639253661736918,EpsilonGreedy
2,3.104832693480303,EpsilonGreedy
2,2.4071041274682687,EpsilonGreedy
2,4.706139975501212,EpsilonGreedy
2,2.4595208340387305,EpsilonGreedy
2,4.455169101677493,EpsilonGreedy
2,1.3042862803049209,EpsilonGreedy
2,1.9589314266133016,EpsilonGreedy
2,3.0848014749534443,EpsilonGreedy
2,2.793820154912944,EpsilonGreedy
2,3.325252546527385,EpsilonGreedy
2,3.0208575006715073,EpsilonGreedy
2,3.8212463709064117,EpsilonGreedy
2,4.1772098764292025,EpsilonGreedy
2,3.7345546703780412,EpsilonGreedy
2,2.6972100086502713,EpsilonGreedy
2,3.0654816157185696,EpsilonGreedy
2,2.242601354525731,EpsilonGreedy
2,1.9719828428202828,EpsilonGreedy
2,2.801736929679364,EpsilonGreedy
2,2.5217701463388575,EpsilonGreedy
2,2.9499505007335283,EpsilonGreedy
2,3.894988323497524,EpsilonGreedy
2,2.824959326532577,EpsilonGreedy
2,3.841334889194527,EpsilonGreedy
2,3.257262966192681,EpsilonGreedy
2,3.0655214520850924,EpsilonGreedy
2,3.2512465744399943,EpsilonGreedy
2,3.1439484606730312,EpsilonGreedy
2,2.9793148871148483,EpsilonGreedy
2,3.014731212326614,EpsilonGreedy
2,2.596575790400231,EpsilonGreedy
2,3.3685395371716753,EpsilonGreedy
2,2.3731105619190425,EpsilonGreedy
2,3.9148443805186193,EpsilonGreedy
2,2.5421696514205014,EpsilonGreedy
2,3.5425390462143067,EpsilonGreedy
2,3.8033568939928504,EpsilonGreedy
2,4.309011902132417,EpsilonGreedy
2,3.6221055574792143,EpsilonGreedy
2,2.0380904897926397,EpsilonGreedy
2,1.802284707643428,EpsilonGreedy
2,2.51930522047806,EpsilonGreedy
2,2.458373793297794,EpsilonGreedy
2,2.0638239895490473,EpsilonGreedy
2,2.500519521342878,EpsilonGreedy
2,2.775505075774846,EpsilonGreedy
2,3.0443861620891823,EpsilonGreedy
2,2.1926401986855275,EpsilonGreedy
2,4.187889845625855,EpsilonGreedy
2,2.2784920033025875,EpsilonGreedy
2,3.306296470317518,EpsilonGreedy
2,3.8040993001530525,EpsilonGreedy
2,3.4218272677441406,EpsilonGreedy
2,3.645299923342738,EpsilonGreedy
2,2.4880896195004376,EpsilonGreedy
2,2.820745591117811,EpsilonGreedy
2,0.2827666242524143,EpsilonGreedy
2,3.3142422530684614,EpsilonGreedy
2,2.3510032773469005,EpsilonGreedy
2,3.046083407712521,EpsilonGreedy
2,2.8520732135536804,EpsilonGreedy
2,2.5690207141092363,EpsilonGreedy
2,0.9621067142302202,EpsilonGreedy
2,2.4175057568864586,EpsilonGreedy
2,3.2775234943687224,EpsilonGreedy
2,3.9328970953559113,EpsilonGreedy
2,3.8173590269172926,EpsilonGreedy
2,2.233259559814843,EpsilonGreedy
2,3.453328982500601,EpsilonGreedy
2,2.4408323837692105,EpsilonGreedy
2,3.7851417026875063,EpsilonGreedy
2,2.8473859486392867,EpsilonGreedy
2,0.52897858710788,EpsilonGreedy
2,3.7591537396701593,EpsilonGreedy
2,3.8868173280450264,EpsilonGreedy
2,2.863358992879105,EpsilonGreedy
2,4.008961613110678,EpsilonGreedy
2,2.8515562100349032,EpsilonGreedy
2,3.861447858355948,EpsilonGreedy
2,0.6236267774346893,EpsilonGreedy
2,1.499320997994801,EpsilonGreedy
2,2.8186874554321864,EpsilonGreedy
2,3.1558558677558284,EpsilonGreedy
2,2.9261527896120283,EpsilonGreedy
2,4.8512553325896475,EpsilonGreedy
2,4.4329362476007885,EpsilonGreedy
2,3.2902208800613613,EpsilonGreedy
2,4.879157196477767,EpsilonGreedy
2,4.346308360669384,EpsilonGreedy
2,2.4153984157885766,EpsilonGreedy
2,3.4813079892945815,EpsilonGreedy
2,2.2138346491446774,EpsilonGreedy
2,2.981878356245223,EpsilonGreedy
2,3.8225747715997387,EpsilonGreedy
2,3.3407106444778014,EpsilonGreedy
2,2.9860833625362613,EpsilonGreedy
2,3.435621288336521,EpsilonGreedy
2,3.21880606370085,EpsilonGreedy
2,4.2977979867955245,EpsilonGreedy
2,3.8293733124871974,EpsilonGreedy
2,2.658715942355204,EpsilonGreedy
2,4.319017096446744,EpsilonGreedy
2,2.511050312152527,EpsilonGreedy
2,0.9254861061814879,EpsilonGreedy
2,4.04383814626015,EpsilonGreedy
2,2.395309959310792,EpsilonGreedy
2,3.47094935164427,EpsilonGreedy
2,3.294979790281815,EpsilonGreedy
2,3.573197948509653,EpsilonGreedy
2,3.5622497940851927,EpsilonGreedy
2,2.93968301939026,EpsilonGreedy
2,3.7586080576458154,EpsilonGreedy
2,5.086663030072202,EpsilonGreedy
2,1.2578864102742762,EpsilonGreedy
2,4.145258832120463,EpsilonGreedy
2,3.5185291662401665,EpsilonGreedy
2,3.4080209184255645,EpsilonGreedy
2,3.149735381382151,EpsilonGreedy
2,2.571737643501187,EpsilonGreedy
2,2.847169612774934,EpsilonGreedy
2,3.8376063084948977,EpsilonGreedy
2,2.35805028296622,EpsilonGreedy
2,2.144058156990662,EpsilonGreedy
2,3.5652134106908173,EpsilonGreedy
2,2.518304123693186,EpsilonGreedy
2,3.705453543509162,EpsilonGreedy
2,2.4396870829961603,EpsilonGreedy
2,2.251047336779478,EpsilonGreedy
2,2.0536268769043637,EpsilonGreedy
2,3.079497768188515,EpsilonGreedy
2,3.085997503862991,EpsilonGreedy
2,4.144449586545873,EpsilonGreedy
2,3.9731125269220273,EpsilonGreedy
2,1.5711182588871409,EpsilonGreedy
2,1.810956515093448,EpsilonGreedy
2,2.9548298729516613,EpsilonGreedy
2,3.1821242389302506,EpsilonGreedy
2,3.107610432338182,EpsilonGreedy
2,1.8512600825157437,EpsilonGreedy
2,4.963901884904587,EpsilonGreedy
2,3.5778218648299642,EpsilonGreedy
2,4.584176734967496,EpsilonGreedy
2,2.52328488412703,EpsilonGreedy
2,2.302685702531356,EpsilonGreedy
2,2.776849732037046,EpsilonGreedy
2,3.7194398268503557,EpsilonGreedy
2,2.4510208072940243,EpsilonGreedy
2,3.6471266461104976,EpsilonGreedy
2,3.6980171491436833,EpsilonGreedy
2,4.576391414832514,EpsilonGreedy
2,2.1136636344165884,EpsilonGreedy
2,3.4612692381916927,EpsilonGreedy
2,2.2195159003834855,EpsilonGreedy
2,2.684826195056789,EpsilonGreedy
2,3.7525212784031785,EpsilonGreedy
2,1.493334015794494,EpsilonGreedy
2,2.522837338384331,EpsilonGreedy
2,2.688255481434801,EpsilonGreedy
2,3.5030210791141196,EpsilonGreedy
2,2.7957329860305973,EpsilonGreedy
2,3.6440033632759614,EpsilonGreedy
2,3.429074124499448,EpsilonGreedy
2,3.32043880454398,EpsilonGreedy
2,1.9796147939264956,EpsilonGreedy
2,4.670542374050583,EpsilonGreedy
2,3.610251005762618,EpsilonGreedy
2,2.952079100258282,EpsilonGreedy
2,3.719180893134075,EpsilonGreedy
2,2.4595301261822584,EpsilonGreedy
2,3.125346084909232,EpsilonGreedy
2,2.143265366861602,EpsilonGreedy
2,4.150833849253617,EpsilonGreedy
2,4.283765997277656,EpsilonGreedy
2,3.7370022313582525,EpsilonGreedy
2,2.175074425192329,EpsilonGreedy
2,1.9715622260238672,EpsilonGreedy
2,0.5760591280646645,EpsilonGreedy
2,2.9369320727878208,EpsilonGreedy
2,4.1909688648319285,EpsilonGreedy
2,2.3722709676556972,EpsilonGreedy
2,3.4914247067089805,EpsilonGreedy
2,3.3149363373878384,EpsilonGreedy
2,4.207688843302997,EpsilonGreedy
2,3.676776126573344,EpsilonGreedy
2,3.7784674465617396,EpsilonGreedy
2,3.2276509116712333,EpsilonGreedy
2,3.5924956743911927,EpsilonGreedy
2,2.8397150471623167,EpsilonGreedy
2,2.951452937231012,EpsilonGreedy
2,4.963691578286944,EpsilonGreedy
2,1.6587551344462326,EpsilonGreedy
2,1.6909724088420892,EpsilonGreedy
2,2.9784235190558523,EpsilonGreedy
2,1.4421148157001442,EpsilonGreedy
2,2.687544423967224,EpsilonGreedy
2,3.2223060400331662,EpsilonGreedy
2,3.0472020041579784,EpsilonGreedy
2,3.1252372842440965,EpsilonGreedy
2,4.3071169021066265,EpsilonGreedy
2,3.500118008669793,EpsilonGreedy
2,3.2560419083085663,EpsilonGreedy
2,5.051754917145356,EpsilonGreedy
2,3.8036503913247914,EpsilonGreedy
2,2.4689081954272316,EpsilonGreedy
2,3.6112875691938866,EpsilonGreedy
2,4.0707542395402125,EpsilonGreedy
2,1.695348423286728,EpsilonGreedy
2,2.6155292135624113,EpsilonGreedy
2,0.8592052439235585,EpsilonGreedy
2,2.38987218655964,EpsilonGreedy
2,2.2545231762883633,EpsilonGreedy
2,2.915032442163856,EpsilonGreedy
2,3.024707806001578,EpsilonGreedy
2,1.4945053180249532,EpsilonGreedy
2,2.91347726672603,EpsilonGreedy
2,2.603468234532557,EpsilonGreedy
2,2.9890818707018645,EpsilonGreedy
2,1.8987285184823612,EpsilonGreedy
2,2.4664506654198335,EpsilonGreedy
2,2.8454960740768076,EpsilonGreedy
2,3.484210234572403,EpsilonGreedy
2,1.738067577735385,EpsilonGreedy
2,2.856815218536716,EpsilonGreedy
2,3.9405585525858564,EpsilonGreedy
2,0.8079611741187986,EpsilonGreedy
2,1.4361717240217733,EpsilonGreedy
2,1.6481935961758556,EpsilonGreedy
2,2.5402390243383905,EpsilonGreedy
2,2.428575144085518,EpsilonGreedy
2,2.815153800219171,EpsilonGreedy
2,2.279737190204659,EpsilonGreedy
2,3.145526866889612,EpsilonGreedy
2,2.247227460516018,EpsilonGreedy
2,3.493874433945823,EpsilonGreedy
2,3.155847999683326,EpsilonGreedy
2,1.574105709075725,EpsilonGreedy
2,5.4040438703637905,EpsilonGreedy
2,3.8945616301266774,EpsilonGreedy
2,2.8432419948750023,EpsilonGreedy
2,3.6756975552711295,EpsilonGreedy
2,2.3443755986993255,EpsilonGreedy
2,3.0185005760930075,EpsilonGreedy
2,4.9950766865732685,EpsilonGreedy
2,2.7024604935624237,EpsilonGreedy
2,2.4068966373703313,EpsilonGreedy
2,5.9752946990077,EpsilonGreedy
2,1.4597831275752378,EpsilonGreedy
2,1.36289257120125,EpsilonGreedy
2,5.168103057321421,EpsilonGreedy
2,4.960076849731113,EpsilonGreedy
2,4.9487506991185874,EpsilonGreedy
2,3.5815191403191493,EpsilonGreedy
2,4.863294407466478,EpsilonGreedy
2,3.6400808663076205,EpsilonGreedy
2,3.6074807265940065,EpsilonGreedy
2,2.5186959179854775,EpsilonGreedy
2,2.74252542028642,EpsilonGreedy
2,1.9234442496049682,EpsilonGreedy
2,2.7803119223240227,EpsilonGreedy
2,3.2152020099729595,EpsilonGreedy
